Sampling time,Reactor Temperature,Jacket Temperature,Heater current,Coolant flowrate,,,,,,,,,,,,,
213,49.59380586,38.43525686,16,12,,,,,,,,,,,,,
213.5,49.65597785,38.43525686,16,12,,,,,,,,,,,,,
214,49.71814984,38.43525686,16,12,,,,,,,,,,,,,
214.5,49.59380586,38.61303623,16,12,,,,,,,,,,,,,
215,50.27769772,39.60352132,16,12,,,,,,,,,,,,,
215.5,49.65597785,38.61303623,16,12,,,,,,,,,,,,,
216,49.96683778,38.79081561,16,12,,,,,,,,,,,,,
216.5,49.25185993,38.43525686,16,12,,,,,,,,,,,,,
217,49.78032182,38.33366865,16,12,,,,,,,,,,,,,
217.5,50.3398697,38.91780088,16,12,,,,,,,,,,,,,
218,49.74923583,37.69874231,16,12,,,,,,,,,,,,,
218.5,49.96683778,38.10509516,16,12,,,,,,,,,,,,,
219,50.30878371,38.40985981,16,12,,,,,,,,,,,,,
219.5,50.49529967,37.95271284,16,12,,,,,,,,,,,,,
220,49.71814984,38.10509516,16,12,,,,,,,,,,,,,
220.5,49.59380586,38.10509516,16,12,,,,,,,,,,,,,
221,49.71814984,38.46065391,16,12,,,,,,,,,,,,,
221.5,50.09118176,39.01938909,16,12,,,,,,,,,,,,,
222,49.78032182,38.56224213,16,12,,,,,,,,,,,,,
222.5,50.65072964,38.40985981,16,12,,,,,,,,,,,,,
223,50.27769772,38.53684507,16,12,,,,,,,,,,,,,
223.5,50.58855765,37.85112463,16,12,,,,,,,,,,,,,
224,49.62489185,38.33366865,16,12,,,,,,,,,,,,,
224.5,49.9046658,38.53684507,16,12,,,,,,,,,,,,,
225,49.59380586,38.81621266,16,12,,,,,,,,,,,,,
225.5,49.96683778,38.61303623,16,12,,,,,,,,,,,,,
226,49.59380586,38.61303623,16,12,,,,,,,,,,,,,
226.5,49.9046658,38.61303623,16,12,,,,,,,,,,,,,
227,50.15335374,38.66383034,16,12,,,,,,,,,,,,,
227.5,50.21552573,39.17177141,16,12,,,,,,,,,,,,,
228,50.3398697,38.61303623,16,12,,,,,,,,,,,,,
228.5,51.17919153,39.75590364,16,12,,,,,,,,,,,,,
229,49.34511791,38.43525686,16,12,,,,,,,,,,,,,
229.5,50.15335374,38.56224213,16,12,,,,,,,,,,,,,
230,50.43312769,38.68922739,16,12,,,,,,,,,,,,,
230.5,49.74923583,38.40985981,16,12,,,,,,,,,,,,,
231,49.25185993,38.56224213,16,12,,,,,,,,,,,,,
231.5,50.65072964,38.79081561,16,12,,,,,,,,,,,,,
232,49.62489185,37.87652168,16,12,,,,,,,,,,,,,
232.5,49.78032182,38.79081561,16,12,,,,,,,,,,,,,
233,50.21552573,38.68922739,16,12,,,,,,,,,,,,,
233.5,50.86833159,39.62891837,16,12,,,,,,,,,,,,,
234,49.78032182,38.81621266,16,12,,,,,,,,,,,,,
234.5,49.9046658,39.17177141,16,12,,,,,,,,,,,,,
235,50.09118176,38.61303623,16,12,,,,,,,,,,,,,
235.5,50.71290163,39.27335962,16,12,,,,,,,,,,,,,
236,50.21552573,38.68922739,16,12,,,,,,,,,,,,,
236.5,50.15335374,38.68922739,16,12,,,,,,,,,,,,,
237,50.30878371,38.43525686,16,12,,,,,,,,,,,,,
237.5,50.43312769,38.68922739,16,12,,,,,,,,,,,,,
238,49.22077394,37.85112463,16,12,,,,,,,,,,,,,
238.5,50.3398697,38.76541855,16,12,,,,,,,,,,,,,
239,50.58855765,39.01938909,16,12,,,,,,,,,,,,,
239.5,50.55747166,39.60352132,16,12,,,,,,,,,,,,,
240,49.25185993,38.07969811,16,12,,,,,,,,,,,,,
240.5,49.43837589,38.05430106,16,12,,,,,,,,,,,,,
241,50.3398697,38.61303623,16,12,,,,,,,,,,,,,
241.5,50.49529967,38.07969811,16,12,,,,,,,,,,,,,
242,49.62489185,37.9781099,16,12,,,,,,,,,,,,,
242.5,50.06009576,39.27335962,16,12,,,,,,,,,,,,,
243,50.27769772,38.56224213,16,12,,,,,,,,,,,,,
243.5,50.49529967,38.96859498,16,12,,,,,,,,,,,,,
244,50.55747166,38.96859498,16,12,,,,,,,,,,,,,
244.5,50.61964365,38.81621266,16,12,,,,,,,,,,,,,
245,50.3398697,38.79081561,16,12,,,,,,,,,,,,,
245.5,49.65597785,39.73050659,16,12,,,,,,,,,,,,,
246,50.93050358,38.56224213,16,12,,,,,,,,,,,,,
246.5,51.70765342,39.1209773,16,12,,,,,,,,,,,,,
247,51.7698254,39.47653605,16,12,,,,,,,,,,,,,
247.5,51.17919153,39.01938909,16,12,,,,,,,,,,,,,
248,49.9046658,38.43525686,16,12,,,,,,,,,,,,,
248.5,50.49529967,39.1209773,16,12,,,,,,,,,,,,,
249,50.30878371,38.79081561,16,12,,,,,,,,,,,,,
249.5,50.77507361,38.94319793,16,12,,,,,,,,,,,,,
250,50.61964365,39.37494784,16,12,,,,,,,,,,,,,
250.5,50.77507361,38.91780088,16,12,,,,,,,,,,,,,
251,50.55747166,38.25747748,16,12,,,,,,,,,,,,,
251.5,50.77507361,38.56224213,16,12,,,,,,,,,,,,,
252,50.49529967,38.43525686,16,12,,,,,,,,,,,,,
252.5,50.61964365,39.17177141,16,12,,,,,,,,,,,,,
253,50.65072964,39.01938909,16,12,,,,,,,,,,,,,
253.5,50.49529967,38.96859498,16,12,,,,,,,,,,,,,
254,51.02376156,38.94319793,16,12,,,,,,,,,,,,,
254.5,50.58855765,38.96859498,16,12,,,,,,,,,,,,,
255,51.49005146,38.05430106,16,12,,,,,,,,,,,,,
255.5,50.77507361,38.94319793,16,12,,,,,,,,,,,,,
256,50.77507361,38.96859498,16,12,,,,,,,,,,,,,
256.5,51.7698254,39.50193311,16,12,,,,,,,,,,,,,
257,50.77507361,39.01938909,16,12,,,,,,,,,,,,,
257.5,50.65072964,38.96859498,16,12,,,,,,,,,,,,,
258,51.17919153,39.1209773,16,12,,,,,,,,,,,,,
258.5,50.93050358,38.96859498,16,12,,,,,,,,,,,,,
259,51.11701954,39.1209773,16,12,,,,,,,,,,,,,
259.5,51.02376156,39.04478614,16,12,,,,,,,,,,,,,
260,50.49529967,39.67971248,16,12,,,,,,,,,,,,,
260.5,50.99267557,39.14637436,16,12,,,,,,,,,,,,,
261,50.49529967,38.40985981,16,12,,,,,,,,,,,,,
261.5,50.30878371,38.94319793,16,12,,,,,,,,,,,,,
262,50.43312769,38.3590657,16,12,,,,,,,,,,,,,
262.5,50.93050358,38.91780088,16,12,,,,,,,,,,,,,
263,50.30878371,38.81621266,16,12,,,,,,,,,,,,,
263.5,50.46421368,38.66383034,16,12,,,,,,,,,,,,,
264,50.30878371,38.96859498,16,12,,,,,,,,,,,,,
264.5,51.36570749,39.90828596,16,12,,,,,,,,,,,,,
265,51.05484755,39.24796257,16,12,,,,,,,,,,,,,
265.5,50.58855765,38.91780088,16,12,,,,,,,,,,,,,
266,52.2672013,39.60352132,16,12,,,,,,,,,,,,,
266.5,50.86833159,37.9781099,16,12,,,,,,,,,,,,,
267,49.84249381,38.40985981,16,12,,,,,,,,,,,,,
267.5,52.39154527,39.50193311,16,12,,,,,,,,,,,,,
268,51.11701954,39.04478614,16,12,,,,,,,,,,,,,
268.5,51.36570749,39.40034489,16,12,,,,,,,,,,,,,
269,51.70765342,39.24796257,16,12,,,,,,,,,,,,,
269.5,51.45896547,38.53684507,16,12,,,,,,,,,,,,,
270,51.14810554,39.1209773,16,12,,,,,,,,,,,,,
270.5,51.3346215,39.27335962,16,12,,,,,,,,,,,,,
271,51.3346215,39.0701832,16,12,,,,,,,,,,,,,
271.5,50.15335374,38.43525686,16,12,,,,,,,,,,,,,
272,51.45896547,39.04478614,16,12,,,,,,,,,,,,,
272.5,51.17919153,38.96859498,16,12,,,,,,,,,,,,,
273,51.3035355,38.96859498,16,12,,,,,,,,,,,,,
273.5,52.32937329,39.78130069,16,12,,,,,,,,,,,,,
274,50.61964365,38.56224213,16,12,,,,,,,,,,,,,
274.5,50.99267557,39.17177141,16,12,,,,,,,,,,,,,
275,51.45896547,39.1209773,16,12,,,,,,,,,,,,,
275.5,51.73873941,39.1209773,16,12,,,,,,,,,,,,,
276,52.57806124,39.78130069,16,12,,,,,,,,,,,,,
276.5,51.61439544,39.27335962,16,12,,,,,,,,,,,,,
277,51.55222345,39.37494784,16,12,,,,,,,,,,,,,
277.5,51.61439544,39.29875668,16,12,,,,,,,,,,,,,
278,51.55222345,39.24796257,16,12,,,,,,,,,,,,,
278.5,51.11701954,38.94319793,16,12,,,,,,,,,,,,,
279,51.7698254,39.27335962,16,12,,,,,,,,,,,,,
279.5,51.70765342,38.61303623,16,12,,,,,,,,,,,,,
280,51.3346215,40.34003587,16,12,,,,,,,,,,,,,
280.5,50.30878371,37.69874231,16,12,,,,,,,,,,,,,
281,50.61964365,38.89240382,16,12,,,,,,,,,,,,,
281.5,51.58330944,38.66383034,16,12,,,,,,,,,,,,,
282,51.36570749,38.43525686,16,12,,,,,,,,,,,,,
282.5,52.7334912,40.23844766,16,12,,,,,,,,,,,,,
283,51.7698254,39.17177141,16,12,,,,,,,,,,,,,
283.5,52.32937329,39.98447712,16,12,,,,,,,,,,,,,
284,50.65072964,38.96859498,16,12,,,,,,,,,,,,,
284.5,51.36570749,38.3590657,16,12,,,,,,,,,,,,,
285,52.60914723,39.60352132,16,12,,,,,,,,,,,,,
285.5,51.7698254,39.37494784,16,12,,,,,,,,,,,,,
286,51.02376156,38.43525686,16,12,,,,,,,,,,,,,
286.5,51.7698254,40.46702114,16,12,,,,,,,,,,,,,
287,51.83199739,39.27335962,16,12,,,,,,,,,,,,,
287.5,52.17394332,39.37494784,16,12,,,,,,,,,,,,,
288,51.49005146,39.27335962,16,12,,,,,,,,,,,,,
288.5,51.7698254,39.1209773,16,12,,,,,,,,,,,,,
289,52.20502931,38.68922739,16,12,,,,,,,,,,,,,
289.5,52.04959935,39.60352132,16,12,,,,,,,,,,,,,
290,50.65072964,38.76541855,16,12,,,,,,,,,,,,,
290.5,51.45896547,39.95908007,16,12,,,,,,,,,,,,,
291,52.57806124,38.53684507,16,12,,,,,,,,,,,,,
291.5,51.73873941,38.43525686,16,12,,,,,,,,,,,,,
292,51.83199739,39.1209773,16,12,,,,,,,,,,,,,
292.5,51.89416938,38.68922739,16,12,,,,,,,,,,,,,
293,51.83199739,39.27335962,16,12,,,,,,,,,,,,,
293.5,51.7698254,37.54635999,16,12,,,,,,,,,,,,,
294,51.55222345,39.47653605,16,12,,,,,,,,,,,,,
294.5,51.98742736,39.47653605,16,12,,,,,,,,,,,,,
295,52.04959935,38.91780088,16,12,,,,,,,,,,,,,
295.5,52.70240521,39.60352132,16,12,,,,,,,,,,,,,
296,51.83199739,39.40034489,16,12,,,,,,,,,,,,,
296.5,51.98742736,39.50193311,16,12,,,,,,,,,,,,,
297,52.7645772,38.66383034,16,12,,,,,,,,,,,,,
297.5,52.01851335,38.94319793,16,12,,,,,,,,,,,,,
298,53.13760912,39.42574195,16,12,,,,,,,,,,,,,
298.5,52.17394332,39.50193311,16,12,,,,,,,,,,,,,
299,51.58330944,39.0701832,16,12,,,,,,,,,,,,,
299.5,51.73873941,39.67971248,16,12,,,,,,,,,,,,,
300,51.02376156,38.94319793,16,12,,,,,,,,,,,,,
300.5,52.60914723,40.13685944,16,12,,,,,,,,,,,,,
301,51.98742736,39.60352132,16,12,,,,,,,,,,,,,
301.5,51.7698254,40.18765355,16,12,,,,,,,,,,,,,
302,52.2672013,39.60352132,16,12,,,,,,,,,,,,,
302.5,52.7645772,40.23844766,16,12,,,,,,,,,,,,,
303,52.2672013,39.32415373,16,12,,,,,,,,,,,,,
303.5,53.57281303,40.34003587,16,12,,,,,,,,,,,,,
304,52.67131922,39.60352132,16,12,,,,,,,,,,,,,
304.5,52.54697524,39.60352132,16,12,,,,,,,,,,,,,
305,52.57806124,39.55272721,16,12,,,,,,,,,,,,,
305.5,52.2672013,39.55272721,16,12,,,,,,,,,,,,,
306,53.13760912,39.60352132,16,12,,,,,,,,,,,,,
306.5,53.16869511,39.90828596,16,12,,,,,,,,,,,,,
307,51.58330944,39.62891837,16,12,,,,,,,,,,,,,
307.5,52.7334912,40.18765355,16,12,,,,,,,,,,,,,
308,52.7645772,39.75590364,16,12,,,,,,,,,,,,,
308.5,51.86308339,38.53684507,16,12,,,,,,,,,,,,,
309,52.57806124,39.60352132,16,12,,,,,,,,,,,,,
309.5,53.79041498,40.5432123,16,12,,,,,,,,,,,,,
310,52.17394332,39.60352132,16,12,,,,,,,,,,,,,
310.5,52.04959935,39.01938909,16,12,,,,,,,,,,,,,
311,52.32937329,39.42574195,16,12,,,,,,,,,,,,,
311.5,52.7645772,39.27335962,16,12,,,,,,,,,,,,,
312,52.39154527,40.26384471,16,12,,,,,,,,,,,,,
312.5,52.42263127,39.60352132,16,12,,,,,,,,,,,,,
313,53.44846905,40.49241819,16,12,,,,,,,,,,,,,
313.5,53.16869511,39.67971248,16,12,,,,,,,,,,,,,
314,52.85783518,40.39082998,16,12,,,,,,,,,,,,,
314.5,52.32937329,39.1209773,16,12,,,,,,,,,,,,,
315,52.39154527,39.60352132,16,12,,,,,,,,,,,,,
315.5,52.67131922,40.39082998,16,12,,,,,,,,,,,,,
316,52.70240521,39.60352132,16,12,,,,,,,,,,,,,
316.5,52.42263127,39.60352132,16,12,,,,,,,,,,,,,
317,53.41738306,39.90828596,16,12,,,,,,,,,,,,,
317.5,52.42263127,39.90828596,16,12,,,,,,,,,,,,,
318,52.7645772,39.75590364,16,12,,,,,,,,,,,,,
318.5,52.60914723,39.60352132,16,12,,,,,,,,,,,,,
319,52.57806124,39.65431543,16,12,,,,,,,,,,,,,
319.5,52.98217915,39.67971248,16,12,,,,,,,,,,,,,
320,52.60914723,39.60352132,16,12,,,,,,,,,,,,,
320.5,54.00801694,40.23844766,16,12,,,,,,,,,,,,,
321,52.7334912,39.62891837,16,12,,,,,,,,,,,,,
321.5,53.26195309,39.65431543,16,12,,,,,,,,,,,,,
322,52.7645772,39.42574195,16,12,,,,,,,,,,,,,
322.5,52.70240521,39.60352132,16,12,,,,,,,,,,,,,
323,53.72824299,40.34003587,16,12,,,,,,,,,,,,,
323.5,52.85783518,39.75590364,16,12,,,,,,,,,,,,,
324,52.7334912,39.78130069,16,12,,,,,,,,,,,,,
324.5,52.85783518,39.60352132,16,12,,,,,,,,,,,,,
325,53.10652312,39.67971248,16,12,,,,,,,,,,,,,
325.5,52.98217915,39.67971248,16,12,,,,,,,,,,,,,
326,53.2308671,39.62891837,16,12,,,,,,,,,,,,,
326.5,53.10652312,39.75590364,16,12,,,,,,,,,,,,,
327,52.98217915,39.75590364,16,12,,,,,,,,,,,,,
327.5,51.89416938,40.11146239,16,12,,,,,,,,,,,,,
328,53.41738306,39.8320948,16,12,,,,,,,,,,,,,
328.5,53.41738306,40.49241819,16,12,,,,,,,,,,,,,
329,52.88892117,39.67971248,16,12,,,,,,,,,,,,,
329.5,53.01326514,39.65431543,16,12,,,,,,,,,,,,,
330,53.04435114,39.75590364,16,12,,,,,,,,,,,,,
330.5,53.01326514,39.75590364,16,12,,,,,,,,,,,,,
331,52.7645772,39.67971248,16,12,,,,,,,,,,,,,
331.5,52.04959935,38.79081561,16,12,,,,,,,,,,,,,
332,52.60914723,39.62891837,16,12,,,,,,,,,,,,,
332.5,53.97693094,40.79718283,16,12,,,,,,,,,,,,,
333,53.13760912,39.98447712,16,12,,,,,,,,,,,,,
333.5,53.16869511,39.62891837,16,12,,,,,,,,,,,,,
334,53.47955505,39.78130069,16,12,,,,,,,,,,,,,
334.5,53.13760912,39.78130069,16,12,,,,,,,,,,,,,
335,53.26195309,39.65431543,16,12,,,,,,,,,,,,,
335.5,53.29303909,40.82257989,16,12,,,,,,,,,,,,,
336,53.60389902,40.08606534,16,12,,,,,,,,,,,,,
336.5,53.26195309,39.60352132,16,12,,,,,,,,,,,,,
337,53.13760912,39.1209773,16,12,,,,,,,,,,,,,
337.5,52.85783518,39.75590364,16,12,,,,,,,,,,,,,
338,53.29303909,39.98447712,16,12,,,,,,,,,,,,,
338.5,52.60914723,38.81621266,16,12,,,,,,,,,,,,,
339,53.29303909,39.17177141,16,12,,,,,,,,,,,,,
339.5,52.67131922,40.5432123,16,12,,,,,,,,,,,,,
340,53.41738306,39.47653605,16,12,,,,,,,,,,,,,
340.5,53.2308671,39.78130069,16,12,,,,,,,,,,,,,
341,52.70240521,38.91780088,16,12,,,,,,,,,,,,,
341.5,51.86308339,39.24796257,16,12,,,,,,,,,,,,,
342,53.16869511,39.60352132,16,12,,,,,,,,,,,,,
342.5,53.66607101,39.73050659,16,12,,,,,,,,,,,,,
343,53.41738306,39.95908007,16,12,,,,,,,,,,,,,
343.5,53.44846905,39.85749186,16,12,,,,,,,,,,,,,
344,52.54697524,40.03527123,16,12,,,,,,,,,,,,,
344.5,53.29303909,39.98447712,16,12,,,,,,,,,,,,,
345,53.79041498,40.72099167,16,12,,,,,,,,,,,,,
345.5,53.47955505,39.95908007,16,12,,,,,,,,,,,,,
346,54.1634469,40.49241819,16,12,,,,,,,,,,,,,
346.5,53.47955505,40.13685944,16,12,,,,,,,,,,,,,
347,53.57281303,40.00987418,16,12,,,,,,,,,,,,,
347.5,53.47955505,40.03527123,16,12,,,,,,,,,,,,,
348,53.29303909,40.00987418,16,12,,,,,,,,,,,,,
348.5,53.26195309,39.95908007,16,12,,,,,,,,,,,,,
349,53.94584495,40.79718283,16,12,,,,,,,,,,,,,
349.5,53.29303909,40.03527123,16,12,,,,,,,,,,,,,
350,53.57281303,39.60352132,16,12,,,,,,,,,,,,,
350.5,53.47955505,39.60352132,16,12,,,,,,,,,,,,,
351,53.72824299,39.98447712,16,12,,,,,,,,,,,,,
351.5,53.66607101,39.40034489,16,12,,,,,,,,,,,,,
352,54.53647883,40.61940346,16,12,,,,,,,,,,,,,
352.5,53.47955505,40.03527123,16,12,,,,,,,,,,,,,
353,53.79041498,40.18765355,16,12,,,,,,,,,,,,,
353.5,53.60389902,40.18765355,16,12,,,,,,,,,,,,,
354,53.29303909,39.98447712,16,12,,,,,,,,,,,,,
354.5,53.44846905,39.98447712,16,12,,,,,,,,,,,,,
355,54.07018892,40.08606534,16,12,,,,,,,,,,,,,
355.5,54.50539283,40.97496221,16,12,,,,,,,,,,,,,
356,53.47955505,40.11146239,16,12,,,,,,,,,,,,,
356.5,53.47955505,39.75590364,16,12,,,,,,,,,,,,,
357,53.47955505,40.13685944,16,12,,,,,,,,,,,,,
357.5,53.72824299,40.11146239,16,12,,,,,,,,,,,,,
358,53.88367296,40.11146239,16,12,,,,,,,,,,,,,
358.5,53.16869511,40.72099167,16,12,,,,,,,,,,,,,
359,53.79041498,40.23844766,16,12,,,,,,,,,,,,,
359.5,54.44322084,40.26384471,16,12,,,,,,,,,,,,,
360,53.79041498,39.95908007,16,12,,,,,,,,,,,,,
360.5,53.66607101,40.11146239,16,12,,,,,,,,,,,,,
361,54.00801694,40.23844766,16,12,,,,,,,,,,,,,
361.5,53.16869511,40.18765355,16,12,,,,,,,,,,,,,
362,53.44846905,40.11146239,16,12,,,,,,,,,,,,,
362.5,53.66607101,40.11146239,16,12,,,,,,,,,,,,,
363,53.72824299,40.03527123,16,12,,,,,,,,,,,,,
363.5,53.88367296,40.11146239,16,12,,,,,,,,,,,,,
364,53.04435114,39.37494784,16,12,,,,,,,,,,,,,
364.5,54.81625277,40.36543293,16,12,,,,,,,,,,,,,
365,54.00801694,40.46702114,16,12,,,,,,,,,,,,,
365.5,54.38104886,40.23844766,16,12,,,,,,,,,,,,,
366,55.06494071,40.49241819,16,12,,,,,,,,,,,,,
366.5,53.29303909,39.98447712,16,12,,,,,,,,,,,,,
367,53.85258697,40.11146239,16,12,,,,,,,,,,,,,
367.5,53.85258697,40.34003587,16,12,,,,,,,,,,,,,
368,53.85258697,39.8320948,16,12,,,,,,,,,,,,,
368.5,54.72299479,39.62891837,16,12,,,,,,,,,,,,,
369,53.97693094,40.11146239,16,12,,,,,,,,,,,,,
369.5,54.13236091,40.26384471,16,12,,,,,,,,,,,,,
370,54.1634469,39.95908007,16,12,,,,,,,,,,,,,
370.5,54.00801694,40.5432123,16,12,,,,,,,,,,,,,
371,54.10127492,40.23844766,16,12,,,,,,,,,,,,,
371.5,53.41738306,40.26384471,16,12,,,,,,,,,,,,,
372,54.1634469,40.46702114,16,12,,,,,,,,,,,,,
372.5,53.41738306,39.78130069,16,12,,,,,,,,,,,,,
373,53.47955505,40.94956516,16,12,,,,,,,,,,,,,
373.5,55.40688664,40.72099167,16,12,,,,,,,,,,,,,
374,54.00801694,40.46702114,16,12,,,,,,,,,,,,,
374.5,54.28779088,40.18765355,16,12,,,,,,,,,,,,,
375,53.85258697,38.96859498,16,12,,,,,,,,,,,,,
375.5,54.1634469,40.34003587,16,12,,,,,,,,,,,,,
376,55.34471466,40.72099167,16,12,,,,,,,,,,,,,
376.5,54.31887687,40.49241819,16,12,,,,,,,,,,,,,
377,54.38104886,40.49241819,16,12,,,,,,,,,,,,,
377.5,54.28779088,40.31463882,16,12,,,,,,,,,,,,,
378,54.38104886,40.44162409,16,12,,,,,,,,,,,,,
378.5,55.34471466,40.94956516,16,12,,,,,,,,,,,,,
379,54.41213485,40.36543293,16,12,,,,,,,,,,,,,
379.5,54.1634469,40.39082998,16,12,,,,,,,,,,,,,
380,54.53647883,40.5432123,16,12,,,,,,,,,,,,,
380.5,54.44322084,39.98447712,16,12,,,,,,,,,,,,,
381,54.97168273,41.45750623,16,12,,,,,,,,,,,,,
381.5,54.50539283,40.5432123,16,12,,,,,,,,,,,,,
382,54.72299479,40.72099167,16,12,,,,,,,,,,,,,
382.5,54.44322084,40.23844766,16,12,,,,,,,,,,,,,
383,53.85258697,39.47653605,16,12,,,,,,,,,,,,,
383.5,54.62973681,40.5432123,16,12,,,,,,,,,,,,,
384,54.44322084,40.69559462,16,12,,,,,,,,,,,,,
384.5,54.84733876,40.5432123,16,12,,,,,,,,,,,,,
385,54.56756482,40.5432123,16,12,,,,,,,,,,,,,
385.5,54.38104886,40.59400641,16,12,,,,,,,,,,,,,
386,53.72824299,40.39082998,16,12,,,,,,,,,,,,,
386.5,54.56756482,40.69559462,16,12,,,,,,,,,,,,,
387,54.72299479,41.27972685,16,12,,,,,,,,,,,,,
387.5,54.56756482,40.72099167,16,12,,,,,,,,,,,,,
388,54.56756482,40.72099167,16,12,,,,,,,,,,,,,
388.5,55.71774658,40.49241819,16,12,,,,,,,,,,,,,
389,53.47955505,39.8320948,16,12,,,,,,,,,,,,,
389.5,55.34471466,40.23844766,16,12,,,,,,,,,,,,,
390,54.6608228,39.98447712,16,12,,,,,,,,,,,,,
390.5,54.62973681,40.72099167,16,12,,,,,,,,,,,,,
391,54.56756482,40.5432123,16,12,,,,,,,,,,,,,
391.5,54.53647883,40.39082998,16,12,,,,,,,,,,,,,
392,54.6608228,40.5432123,16,12,,,,,,,,,,,,,
392.5,54.56756482,40.49241819,16,12,,,,,,,,,,,,,
393,54.56756482,40.23844766,16,12,,,,,,,,,,,,,
393.5,54.62973681,40.69559462,16,12,,,,,,,,,,,,,
394,54.72299479,40.18765355,16,12,,,,,,,,,,,,,
394.5,54.56756482,40.49241819,16,12,,,,,,,,,,,,,
395,54.62973681,40.46702114,16,12,,,,,,,,,,,,,
395.5,54.31887687,40.18765355,16,12,,,,,,,,,,,,,
396,54.38104886,41.50830033,16,12,,,,,,,,,,,,,
396.5,55.06494071,40.72099167,16,12,,,,,,,,,,,,,
397,54.1634469,40.18765355,16,12,,,,,,,,,,,,,
397.5,54.81625277,40.31463882,16,12,,,,,,,,,,,,,
398,54.72299479,40.5432123,16,12,,,,,,,,,,,,,
398.5,54.13236091,40.11146239,16,12,,,,,,,,,,,,,
399,54.81625277,40.11146239,16,12,,,,,,,,,,,,,
399.5,55.15819869,40.72099167,16,12,,,,,,,,,,,,,
400,55.40688664,41.53369739,16,12,,,,,,,,,,,,,
400.5,54.78516677,40.61940346,16,12,,,,,,,,,,,,,
401,54.53647883,40.18765355,16,12,,,,,,,,,,,,,
401.5,55.5934026,40.13685944,16,12,,,,,,,,,,,,,
402,54.87842475,39.24796257,16,12,,,,,,,,,,,,,
402.5,55.34471466,40.18765355,16,12,,,,,,,,,,,,,
403,54.84733876,40.49241819,16,12,,,,,,,,,,,,,
403.5,55.25145668,40.5432123,16,12,,,,,,,,,,,,,
404,53.94584495,40.13685944,16,12,,,,,,,,,,,,,
404.5,54.97168273,41.53369739,16,12,,,,,,,,,,,,,
405,54.72299479,40.67019757,16,12,,,,,,,,,,,,,
405.5,54.97168273,40.39082998,16,12,,,,,,,,,,,,,
406,55.09602671,40.72099167,16,12,,,,,,,,,,,,,
406.5,55.25145668,40.69559462,16,12,,,,,,,,,,,,,
407,54.6608228,40.74638873,16,12,,,,,,,,,,,,,
407.5,55.00276873,40.72099167,16,12,,,,,,,,,,,,,
408,54.31887687,41.50830033,16,12,,,,,,,,,,,,,
408.5,55.15819869,41.27972685,16,12,,,,,,,,,,,,,
409,55.22037068,40.74638873,16,12,,,,,,,,,,,,,
409.5,55.15819869,40.34003587,16,12,,,,,,,,,,,,,
410,54.62973681,40.23844766,16,12,,,,,,,,,,,,,
410.5,55.09602671,40.61940346,16,12,,,,,,,,,,,,,
411,55.37580065,40.69559462,16,12,,,,,,,,,,,,,
411.5,55.34471466,40.5432123,16,12,,,,,,,,,,,,,
412,54.38104886,40.18765355,16,12,,,,,,,,,,,,,
412.5,55.93534853,40.74638873,16,12,,,,,,,,,,,,,
413,55.25145668,40.59400641,16,12,,,,,,,,,,,,,
413.5,54.97168273,40.79718283,16,12,,,,,,,,,,,,,
414,55.37580065,40.72099167,16,12,,,,,,,,,,,,,
414.5,54.1634469,40.11146239,16,12,,,,,,,,,,,,,
415,56.27729446,40.9241681,16,12,,,,,,,,,,,,,
415.5,54.81625277,40.72099167,16,12,,,,,,,,,,,,,
416,54.81625277,40.5432123,16,12,,,,,,,,,,,,,
416.5,55.06494071,40.72099167,16,12,,,,,,,,,,,,,
417,55.06494071,40.72099167,16,12,,,,,,,,,,,,,
417.5,55.28254267,40.72099167,16,12,,,,,,,,,,,,,
418,56.52598241,40.94956516,16,12,,,,,,,,,,,,,
418.5,55.15819869,41.02575632,16,12,,,,,,,,,,,,,
419,55.50014462,40.9241681,16,12,,,,,,,,,,,,,
419.5,54.72299479,41.6352856,16,12,,,,,,,,,,,,,
420,55.15819869,41.10194748,16,12,,,,,,,,,,,,,
420.5,55.50014462,40.79718283,16,12,,,,,,,,,,,,,
421,55.40688664,40.82257989,16,12,,,,,,,,,,,,,
421.5,55.40688664,41.40671212,16,12,,,,,,,,,,,,,
422,55.50014462,40.72099167,16,12,,,,,,,,,,,,,
422.5,55.22037068,40.82257989,16,12,,,,,,,,,,,,,
423,55.5934026,40.72099167,16,12,,,,,,,,,,,,,
423.5,55.06494071,39.65431543,16,12,,,,,,,,,,,,,
424,55.06494071,40.61940346,16,12,,,,,,,,,,,,,
424.5,54.62973681,40.72099167,16,12,,,,,,,,,,,,,
425,55.53123062,40.82257989,16,12,,,,,,,,,,,,,
425.5,55.5934026,40.79718283,16,12,,,,,,,,,,,,,
426,55.71774658,41.05115337,16,12,,,,,,,,,,,,,
426.5,55.53123062,40.26384471,16,12,,,,,,,,,,,,,
427,55.77991856,41.3051239,16,12,,,,,,,,,,,,,
427.5,56.49489641,40.97496221,16,12,,,,,,,,,,,,,
428,55.5934026,40.94956516,16,12,,,,,,,,,,,,,
428.5,55.71774658,40.9241681,16,12,,,,,,,,,,,,,
429,54.53647883,40.72099167,16,12,,,,,,,,,,,,,
429.5,55.5934026,40.94956516,16,12,,,,,,,,,,,,,
430,55.96643453,40.69559462,16,12,,,,,,,,,,,,,
